1029000 1227.5143
1030000 1281.5837
1031000 1232.2697
1032000 1303.3742
1033000 1300.4846
1034000 1262.0832
1035000 1232.7915
1036000 1330.269
1037000 1289.5601
1038000 1264.4253
1039000 1221.9023
1040000 1320.4172
1041000 1289.4684
1042000 1280.7745
1043000 1274.7444
1044000 1214.9783
1045000 1277.3833
1046000 1257.3563
1047000 1240.5404
1048000 1278.3773
1049000 1241.4008
1050000 1288.0731
1051000 1248.541
1052000 1272.1461
1053000 1297.9256
1054000 1287.6309
1055000 1245.3031
1056000 1326.5881
1057000 1341.592
1058000 1214.3482
1059000 1284.491
1060000 1297.2411
